batch_id,fish_species,has_temperature_telemetry,temperature_reading_count,current_temperature,average_temperature,minimum_temperature,maximum_temperature,air_temperature,humidity,storage_duration_hours,transport_duration_hours,time_above_limit_minutes,temperature_violation_count,time_since_catch_hours,spoilage_risk
SYNTH-BATCH-000758,Snapper,True,38,8.28,8.09,5.61,8.87,7.34,58.25,16.85,8.07,484.2,38,16.85,MEDIUM
SYNTH-BATCH-000758,Snapper,True,34,9.14,9.38,8.03,10.08,5.75,58.1,33.7,10.09,605.4,34,33.7,HIGH
SYNTH-BATCH-000758,Snapper,True,36,10.55,9.88,8.86,10.55,10.29,60.38,50.54,9.22,553.2,36,50.54,HIGH
SYNTH-BATCH-000758,Snapper,True,29,9.62,9.14,7.03,9.62,8.77,64.21,67.39,13.43,805.59,27,67.39,HIGH
SYNTH-BATCH-000759,Tilapia,True,14,0.52,-0.12,-2.08,1.36,-1.06,72.93,15.61,8.27,0.0,1,15.61,LOW
SYNTH-BATCH-000759,Tilapia,True,17,1.32,1.57,1.32,2.73,0.63,76.89,31.23,5.23,0.0,2,31.23,LOW
SYNTH-BATCH-000759,Tilapia,True,87,2.92,0.18,-0.85,3.41,1.26,78.45,46.84,19.29,0.0,0,46.84,LOW
SYNTH-BATCH-000759,Tilapia,True,112,2.8,2.1,-0.69,2.8,-1.77,76.69,62.45,31.68,0.0,0,62.45,LOW
SYNTH-BATCH-000760,Snapper,True,22,5.54,4.26,3.98,6.39,7.5,89.95,28.38,4.01,130.5,12,28.38,MEDIUM
SYNTH-BATCH-000760,Snapper,True,58,6.58,6.19,5.23,10.37,5.89,80.95,56.75,20.73,1243.8,57,56.75,HIGH
SYNTH-BATCH-000760,Snapper,True,70,6.67,5.09,3.16,6.67,5.15,86.69,85.13,18.61,742.89,47,85.13,HIGH
SYNTH-BATCH-000760,Snapper,True,224,5.14,5.89,5.14,10.01,,79.52,113.51,39.64,2378.4,224,113.51,HIGH
SYNTH-BATCH-000761,Sardine,True,24,7.76,7.54,5.23,11.32,9.82,85.13,30.31,8.73,523.8,22,30.31,HIGH
SYNTH-BATCH-000761,Sardine,True,64,8.49,7.67,5.78,10.37,8.08,84.97,60.62,13.58,814.66,64,60.62,HIGH
SYNTH-BATCH-000761,Sardine,True,110,6.32,6.54,6.32,8.89,,88.05,90.93,37.49,2249.4,110,90.93,HIGH
SYNTH-BATCH-000761,Sardine,True,62,7.5,6.46,4.71,7.54,8.34,89.37,121.25,36.66,1976.92,56,121.25,HIGH
SYNTH-BATCH-000762,Mackerel,True,8,8.31,7.29,5.97,11.0,6.33,76.9,19.1,3.04,182.4,8,19.1,HIGH
SYNTH-BATCH-000762,Mackerel,True,56,9.97,9.19,8.41,9.97,7.6,77.6,38.2,18.28,1096.8,56,38.2,HIGH
SYNTH-BATCH-000762,Mackerel,False,0,,,,,7.52,81.02,57.31,27.94,0.0,0,57.31,MEDIUM
SYNTH-BATCH-000762,Mackerel,True,57,11.8,10.01,9.64,12.83,7.8,78.6,76.41,11.98,718.8,57,76.41,HIGH
SYNTH-BATCH-000763,Sardine,False,0,,,,,4.58,70.38,34.01,18.64,0.0,0,34.01,LOW
SYNTH-BATCH-000763,Sardine,True,57,3.12,1.46,-1.2,3.38,1.76,72.37,68.02,20.63,0.0,1,68.02,LOW
SYNTH-BATCH-000763,Sardine,True,96,0.69,1.68,0.18,2.73,0.72,76.71,102.04,24.43,0.0,1,102.04,LOW
SYNTH-BATCH-000763,Sardine,True,86,0.14,0.49,-0.79,1.61,0.98,68.74,136.05,38.22,0.0,2,136.05,MEDIUM
SYNTH-BATCH-000764,Sardine,True,12,6.1,5.04,4.05,6.67,5.39,63.9,6.87,2.48,98.06,9,6.87,MEDIUM
SYNTH-BATCH-000764,Sardine,False,0,,,,,7.37,66.22,13.73,1.8,0.0,0,13.73,LOW
SYNTH-BATCH-000764,Sardine,True,15,5.64,4.76,2.69,8.17,7.47,60.12,20.6,7.71,344.37,10,20.6,MEDIUM
SYNTH-BATCH-000764,Sardine,True,56,6.84,5.97,3.78,7.48,4.25,60.77,27.46,12.57,629.67,48,27.46,HIGH
SYNTH-BATCH-000765,Other,True,23,0.27,0.52,-2.17,4.1,1.85,55.48,26.05,7.09,0.0,0,26.05,LOW
SYNTH-BATCH-000765,Other,True,139,2.86,2.37,0.09,5.34,,58.11,52.1,25.75,357.69,33,52.1,MEDIUM
SYNTH-BATCH-000765,Other,True,137,3.1,2.84,0.93,4.4,4.7,66.81,78.14,34.22,437.68,28,78.14,MEDIUM
SYNTH-BATCH-000765,Other,True,213,2.05,2.91,2.05,3.96,1.82,62.2,104.19,49.05,545.89,40,104.19,MEDIUM
SYNTH-BATCH-000766,Tuna,True,87,2.53,2.82,2.53,4.95,1.28,74.88,29.97,14.92,227.47,23,29.97,LOW
SYNTH-BATCH-000766,Tuna,True,65,2.42,2.82,0.8,6.35,2.15,80.92,59.95,20.99,460.76,26,59.95,MEDIUM
SYNTH-BATCH-000766,Tuna,True,40,4.57,3.54,0.8,6.92,1.62,78.7,89.92,23.63,706.61,19,89.92,MEDIUM
SYNTH-BATCH-000766,Tuna,True,227,3.68,2.44,0.57,6.37,2.29,72.54,119.89,61.67,1193.85,73,119.89,HIGH
SYNTH-BATCH-000767,Snapper,True,28,4.64,2.61,2.08,4.69,4.82,68.89,15.7,7.79,97.13,7,15.7,LOW
SYNTH-BATCH-000767,Snapper,True,47,3.96,2.85,0.77,5.38,0.27,69.06,31.4,15.42,270.16,15,31.4,MEDIUM
SYNTH-BATCH-000767,Snapper,True,39,0.59,1.02,0.57,5.19,2.14,68.8,47.11,14.82,51.13,0,47.11,LOW
SYNTH-BATCH-000767,Snapper,True,37,3.67,3.09,0.91,5.24,-1.14,66.17,62.81,8.5,157.75,10,62.81,LOW
SYNTH-BATCH-000768,Sardine,True,19,-0.24,-0.34,-1.57,2.42,2.79,70.7,25.46,4.2,0.0,0,25.46,LOW
SYNTH-BATCH-000768,Sardine,True,27,1.87,1.4,0.71,4.82,1.95,65.95,50.92,16.88,74.81,3,50.92,LOW
SYNTH-BATCH-000768,Sardine,True,173,-1.21,-1.08,-1.31,1.51,0.42,70.48,76.37,37.34,0.0,0,76.37,LOW
SYNTH-BATCH-000768,Sardine,True,186,-0.49,0.39,-1.54,1.4,1.65,68.46,101.83,49.17,0.0,0,101.83,LOW
SYNTH-BATCH-000769,Sardine,True,62,1.24,0.09,-1.25,1.8,1.14,83.46,21.37,11.42,0.0,1,21.37,LOW
SYNTH-BATCH-000769,Sardine,True,42,1.66,1.26,-0.92,3.75,1.01,86.04,42.73,20.25,0.0,0,42.73,LOW
SYNTH-BATCH-000769,Sardine,True,142,2.62,1.89,-0.04,5.12,0.18,87.95,64.1,34.36,322.09,22,64.1,MEDIUM
SYNTH-BATCH-000769,Sardine,True,51,2.55,2.89,1.72,5.92,0.62,85.53,85.47,28.27,578.13,17,85.47,MEDIUM
SYNTH-BATCH-000770,Sardine,True,13,5.86,5.2,2.78,8.82,5.52,90.4,16.73,7.54,384.25,10,16.73,HIGH
SYNTH-BATCH-000770,Sardine,True,23,4.75,5.94,3.83,9.67,7.17,89.85,33.46,8.13,487.8,23,33.46,HIGH
SYNTH-BATCH-000770,Sardine,True,122,5.25,5.18,3.0,7.75,5.25,96.22,50.19,23.56,1076.01,93,50.19,HIGH
SYNTH-BATCH-000770,Sardine,True,55,3.33,4.46,2.31,7.4,7.44,91.21,66.91,28.1,1091.35,37,66.91,HIGH
SYNTH-BATCH-000771,Mackerel,True,28,7.71,8.14,6.72,10.72,,49.17,27.82,9.87,592.2,28,27.82,HIGH
SYNTH-BATCH-000771,Mackerel,True,92,9.34,9.59,8.98,12.01,11.7,57.0,55.65,18.72,1123.19,92,55.65,HIGH
SYNTH-BATCH-000771,Mackerel,True,173,11.08,9.73,7.81,11.08,9.09,55.08,83.47,33.53,2011.8,173,83.47,HIGH
SYNTH-BATCH-000771,Mackerel,True,164,10.27,10.54,9.03,11.24,8.73,58.38,111.29,59.18,3550.67,164,111.29,HIGH
SYNTH-BATCH-000772,Tilapia,True,61,1.76,0.69,-1.44,3.22,-0.21,62.31,39.92,10.82,0.0,0,39.92,LOW
SYNTH-BATCH-000772,Tilapia,True,56,2.5,0.9,-1.6,2.5,-0.68,71.99,79.84,24.73,0.0,0,79.84,LOW
SYNTH-BATCH-000772,Tilapia,True,129,2.21,1.71,0.3,2.21,0.26,73.21,119.75,35.27,0.0,0,119.75,LOW
SYNTH-BATCH-000772,Tilapia,True,245,1.09,1.12,-0.84,4.26,1.79,68.97,159.67,67.46,0.0,0,159.67,MEDIUM
SYNTH-BATCH-000773,Tuna,True,14,4.54,5.55,3.18,6.11,0.28,75.7,17.64,3.69,149.38,10,17.64,MEDIUM
SYNTH-BATCH-000773,Tuna,True,30,5.37,4.58,4.07,7.78,5.45,73.75,35.29,5.31,220.46,22,35.29,MEDIUM
SYNTH-BATCH-000773,Tuna,True,60,4.51,4.25,1.6,8.33,6.51,75.66,52.93,16.07,671.35,42,52.93,HIGH
SYNTH-BATCH-000773,Tuna,True,34,5.42,6.25,4.61,9.73,5.8,73.25,70.57,16.89,1013.4,34,70.57,HIGH
SYNTH-BATCH-000774,Tilapia,True,33,2.64,3.19,2.34,3.82,0.3,87.99,34.71,7.59,94.59,8,34.71,LOW
SYNTH-BATCH-000774,Tilapia,True,58,5.32,3.14,0.94,6.31,3.7,90.97,69.41,33.46,807.87,21,69.41,MEDIUM
SYNTH-BATCH-000774,Tilapia,True,157,1.46,2.3,1.46,4.39,4.32,94.77,104.12,51.66,456.08,25,104.12,LOW
SYNTH-BATCH-000774,Tilapia,True,355,3.8,2.84,2.46,3.8,6.71,90.99,138.83,62.81,621.23,60,138.83,MEDIUM
SYNTH-BATCH-000775,Mackerel,True,40,-0.57,-0.53,-2.35,1.0,4.56,79.89,28.61,6.91,0.0,2,28.61,LOW
SYNTH-BATCH-000775,Mackerel,True,47,-0.68,0.23,-0.68,2.87,2.25,81.78,57.22,19.28,0.0,0,57.22,LOW
SYNTH-BATCH-000775,Mackerel,True,37,4.55,1.06,0.69,4.77,-0.0,85.14,85.82,17.2,29.6,3,85.82,LOW
SYNTH-BATCH-000775,Mackerel,True,172,2.28,2.45,1.98,6.35,2.18,83.99,114.43,54.11,1046.53,55,114.43,HIGH
SYNTH-BATCH-000776,Mackerel,True,6,5.12,4.39,1.84,6.64,6.48,72.38,7.51,2.92,101.01,4,7.51,MEDIUM
SYNTH-BATCH-000776,Mackerel,True,6,4.81,4.84,3.46,8.44,8.7,76.21,15.01,2.71,125.93,6,15.01,MEDIUM
SYNTH-BATCH-000776,Mackerel,True,19,6.36,4.82,2.54,8.0,5.13,74.9,22.52,6.28,278.21,14,22.52,MEDIUM
SYNTH-BATCH-000776,Mackerel,True,34,7.61,6.47,4.58,7.61,6.33,71.83,30.02,7.8,423.35,31,30.02,MEDIUM
SYNTH-BATCH-000777,Tuna,True,62,0.43,-0.45,-2.59,0.43,2.03,90.84,25.28,10.43,0.0,1,25.28,LOW
SYNTH-BATCH-000777,Tuna,True,33,2.02,1.57,0.49,3.98,1.8,95.75,50.56,21.81,35.04,3,50.56,LOW
SYNTH-BATCH-000777,Tuna,True,30,2.95,1.36,-1.32,4.66,-1.4,87.33,75.83,11.11,37.5,0,75.83,LOW
SYNTH-BATCH-000777,Tuna,True,44,1.63,1.81,0.29,4.22,0.61,90.21,101.11,18.75,84.09,2,101.11,MEDIUM
SYNTH-BATCH-000778,Tuna,True,24,5.27,4.33,2.9,6.3,4.82,70.81,23.41,5.59,182.57,13,23.41,MEDIUM
SYNTH-BATCH-000778,Tuna,True,39,7.03,6.22,5.83,10.04,5.06,67.03,46.81,20.93,1255.58,39,46.81,HIGH
SYNTH-BATCH-000778,Tuna,True,64,5.0,5.37,2.68,7.05,3.75,66.17,70.22,12.37,540.62,46,70.22,MEDIUM
SYNTH-BATCH-000778,Tuna,True,65,6.41,7.09,6.41,9.39,5.26,67.45,93.62,11.68,700.76,65,93.62,HIGH
SYNTH-BATCH-000779,Snapper,True,6,3.3,3.05,2.29,6.97,2.29,91.72,8.14,1.47,39.06,4,8.14,LOW
SYNTH-BATCH-000779,Snapper,False,0,,,,,0.78,91.5,16.28,2.45,0.0,0,16.28,LOW
SYNTH-BATCH-000779,Snapper,True,46,2.47,2.62,1.61,6.27,2.05,85.58,24.43,9.02,181.55,16,24.43,LOW
SYNTH-BATCH-000779,Snapper,False,0,,,,,1.5,88.61,32.57,16.98,0.0,0,32.57,LOW
SYNTH-BATCH-000780,Tuna,True,6,5.86,5.57,5.19,9.18,2.97,100.0,6.25,2.06,114.07,5,6.25,MEDIUM
SYNTH-BATCH-000780,Tuna,True,19,4.59,5.61,2.9,6.99,5.02,97.83,12.49,3.54,159.58,14,12.49,MEDIUM
SYNTH-BATCH-000780,Tuna,True,19,9.59,7.43,4.89,10.11,4.39,93.56,18.74,5.12,307.2,18,18.74,MEDIUM
SYNTH-BATCH-000780,Tuna,True,46,3.53,4.9,2.3,8.98,5.83,94.46,24.98,11.89,589.42,38,24.98,MEDIUM
SYNTH-BATCH-000781,Tuna,True,19,2.08,1.91,0.44,5.3,4.11,74.12,14.29,5.74,59.56,5,14.29,LOW
SYNTH-BATCH-000781,Tuna,True,49,3.77,3.34,1.14,6.77,4.0,73.2,28.57,15.27,423.02,24,28.57,MEDIUM
SYNTH-BATCH-000781,Tuna,True,30,6.63,5.02,4.41,6.63,3.36,67.57,42.86,11.79,461.68,19,42.86,MEDIUM
SYNTH-BATCH-000781,Tuna,True,65,5.13,5.65,5.13,7.93,1.33,,57.15,14.94,746.87,53,57.15,HIGH
SYNTH-BATCH-000782,Snapper,True,9,6.72,6.19,5.65,6.72,5.51,86.43,18.92,3.63,174.37,5,18.92,MEDIUM
SYNTH-BATCH-000782,Snapper,True,21,8.45,7.99,6.11,11.19,5.41,88.95,37.83,8.59,515.26,20,37.83,HIGH
SYNTH-BATCH-000782,Snapper,True,39,8.21,6.93,5.14,8.67,10.46,89.36,56.75,9.75,584.87,38,56.75,HIGH
SYNTH-BATCH-000782,Snapper,True,98,5.18,5.31,3.38,9.12,6.51,86.19,75.67,20.81,1108.2,87,75.67,HIGH
SYNTH-BATCH-000783,Tilapia,True,22,7.34,5.84,4.51,7.51,6.38,85.49,32.35,14.52,715.94,17,32.35,MEDIUM
SYNTH-BATCH-000783,Tilapia,True,66,7.63,7.13,6.42,8.26,6.69,90.2,64.7,17.45,1047.0,66,64.7,HIGH
SYNTH-BATCH-000783,Tilapia,True,84,5.38,6.46,3.93,6.93,7.86,86.94,97.05,29.1,1483.02,72,97.05,HIGH
SYNTH-BATCH-000783,Tilapia,True,154,7.12,6.57,4.05,7.12,5.0,89.36,129.39,69.0,3631.65,135,129.39,HIGH
SYNTH-BATCH-000784,Tuna,True,20,5.52,5.05,3.76,7.33,5.68,90.85,28.81,4.72,202.03,14,28.81,MEDIUM
SYNTH-BATCH-000784,Tuna,True,39,5.2,4.77,4.01,5.2,3.76,89.58,57.62,18.23,556.65,20,57.62,MEDIUM
SYNTH-BATCH-000784,Tuna,False,0,,,,,4.7,94.81,86.42,16.64,0.0,0,86.42,LOW
SYNTH-BATCH-000784,Tuna,True,92,5.79,4.29,2.16,5.79,7.92,94.61,115.23,33.7,1007.74,44,115.23,HIGH
SYNTH-BATCH-000785,Tuna,True,17,5.64,5.94,5.26,8.5,4.52,82.33,32.84,5.88,322.23,14,32.84,MEDIUM
SYNTH-BATCH-000785,Tuna,True,78,5.99,5.69,5.29,6.3,5.27,82.76,65.68,34.09,1447.33,55,65.68,MEDIUM
SYNTH-BATCH-000785,Tuna,True,54,10.02,8.21,6.68,10.51,,84.81,98.52,16.75,1004.9,54,98.52,HIGH
SYNTH-BATCH-000785,Tuna,True,48,7.98,7.67,7.38,7.98,7.53,83.95,131.36,25.29,1517.17,48,131.36,HIGH
SYNTH-BATCH-000786,Tilapia,True,48,2.65,1.72,1.43,4.58,0.89,71.67,23.23,8.99,50.36,4,23.23,LOW
SYNTH-BATCH-000786,Tilapia,True,44,-0.78,0.09,-1.07,3.95,1.29,73.62,46.47,24.09,0.0,2,46.47,LOW
SYNTH-BATCH-000786,Tilapia,True,46,-0.42,0.2,-1.17,3.05,2.25,69.91,69.7,30.29,0.0,0,69.7,LOW
SYNTH-BATCH-000786,Tilapia,True,183,4.64,4.2,2.94,5.82,0.79,68.16,92.93,37.37,1096.29,89,92.93,MEDIUM
SYNTH-BATCH-000787,Tuna,True,44,4.37,4.01,2.91,6.82,2.01,56.95,17.85,8.79,288.21,24,17.85,MEDIUM
SYNTH-BATCH-000787,Tuna,True,69,2.31,2.54,0.78,4.32,4.41,59.14,35.7,11.84,120.87,11,35.7,LOW
SYNTH-BATCH-000787,Tuna,True,116,4.88,4.11,2.43,6.26,6.32,59.13,53.55,24.08,741.82,59,53.55,MEDIUM
SYNTH-BATCH-000787,Tuna,True,121,7.44,5.25,2.9,8.73,3.32,58.0,71.4,33.31,1695.42,104,71.4,HIGH
SYNTH-BATCH-000788,Tuna,True,28,6.45,5.37,3.56,6.92,6.3,71.08,17.19,8.18,352.07,20,17.19,MEDIUM
SYNTH-BATCH-000788,Tuna,True,22,5.27,5.2,4.14,8.1,4.48,75.08,34.37,13.52,641.95,16,34.37,MEDIUM
SYNTH-BATCH-000788,Tuna,True,37,4.93,5.13,4.04,5.75,7.24,68.61,51.56,8.53,304.96,21,51.56,MEDIUM
SYNTH-BATCH-000788,Tuna,True,87,8.2,7.09,5.11,9.89,5.81,72.91,68.74,14.47,868.2,85,68.74,HIGH
SYNTH-BATCH-000789,Mackerel,True,11,-0.81,-0.45,-1.81,0.44,2.72,81.84,6.64,2.02,0.0,0,6.64,LOW
SYNTH-BATCH-000789,Mackerel,True,18,1.56,1.94,-0.76,3.87,1.18,77.59,13.27,4.23,15.8,0,13.27,LOW
SYNTH-BATCH-000789,Mackerel,True,6,1.54,0.51,0.23,1.54,1.29,75.42,19.91,2.58,0.0,1,19.91,LOW
SYNTH-BATCH-000789,Mackerel,True,30,3.08,3.07,0.87,4.14,,75.9,26.55,14.0,184.92,6,26.55,LOW
SYNTH-BATCH-000790,Snapper,False,0,,,,,2.07,72.62,33.68,4.91,0.0,0,33.68,LOW
SYNTH-BATCH-000790,Snapper,True,55,3.69,2.69,1.04,5.36,1.48,70.28,67.36,14.49,236.3,13,67.36,MEDIUM
SYNTH-BATCH-000790,Snapper,True,116,-0.46,1.69,-1.05,2.42,5.17,72.17,101.04,23.79,0.0,2,101.04,LOW
SYNTH-BATCH-000790,Snapper,True,144,3.44,3.1,0.95,6.28,1.83,73.92,134.71,27.26,645.85,58,134.71,MEDIUM
SYNTH-BATCH-000791,Sardine,True,22,2.53,3.4,2.53,7.13,4.93,72.58,28.39,10.56,315.51,11,28.39,MEDIUM
SYNTH-BATCH-000791,Sardine,True,103,4.77,5.03,4.77,6.63,4.43,70.32,56.79,22.96,900.89,66,56.79,MEDIUM
SYNTH-BATCH-000791,Sardine,True,72,5.48,5.05,2.56,5.48,5.37,76.56,85.18,22.57,764.55,40,85.18,MEDIUM
SYNTH-BATCH-000791,Sardine,False,0,,,,,3.61,80.4,113.58,29.86,0.0,0,113.58,MEDIUM
SYNTH-BATCH-000792,Tuna,True,89,9.22,8.36,5.61,9.73,4.05,72.54,29.44,15.07,903.92,89,29.44,HIGH
SYNTH-BATCH-000792,Tuna,True,49,9.41,7.56,5.85,9.41,4.33,72.49,58.89,31.13,1867.53,48,58.89,HIGH
SYNTH-BATCH-000792,Tuna,True,92,6.79,6.39,5.71,6.79,8.58,76.64,88.33,20.88,1039.28,77,88.33,HIGH
SYNTH-BATCH-000792,Tuna,False,0,,,,,6.94,71.96,117.77,16.24,0.0,0,117.77,LOW
SYNTH-BATCH-000793,Tilapia,True,8,4.18,3.68,2.76,5.67,4.66,72.68,7.26,2.91,72.37,2,7.26,LOW
SYNTH-BATCH-000793,Tilapia,True,8,5.12,4.11,3.72,6.38,4.58,72.74,14.53,3.63,114.06,4,14.53,LOW
SYNTH-BATCH-000793,Tilapia,True,10,3.88,5.56,3.08,7.41,5.93,75.94,21.79,2.75,128.46,8,21.79,MEDIUM
SYNTH-BATCH-000793,Tilapia,True,19,5.06,5.25,4.39,9.1,5.73,72.57,29.06,9.37,493.27,19,29.06,MEDIUM
SYNTH-BATCH-000794,Tuna,True,19,2.11,1.59,0.79,5.59,-0.34,60.4,21.62,5.56,52.84,4,21.62,LOW
SYNTH-BATCH-000794,Tuna,True,36,1.86,-0.15,-2.55,2.03,3.0,55.23,43.24,6.1,0.0,0,43.24,LOW
SYNTH-BATCH-000794,Tuna,True,17,2.15,2.19,-0.27,5.76,,60.87,64.85,8.18,119.42,4,64.85,LOW
SYNTH-BATCH-000794,Tuna,True,94,2.29,1.95,0.44,2.29,3.75,59.71,86.47,35.3,0.0,1,86.47,LOW
SYNTH-BATCH-000795,Sardine,True,26,2.41,0.92,-0.43,4.59,4.43,75.27,26.3,6.31,0.0,1,26.3,LOW
SYNTH-BATCH-000795,Sardine,True,40,1.16,1.4,0.59,4.88,1.86,78.16,52.59,6.98,32.97,4,52.59,MEDIUM
SYNTH-BATCH-000795,Sardine,True,121,-0.16,1.82,-0.68,2.43,2.2,68.95,78.89,32.92,0.0,0,78.89,LOW
SYNTH-BATCH-000795,Sardine,True,153,1.19,1.32,0.82,2.75,0.97,70.63,105.19,51.64,0.0,0,105.19,LOW
SYNTH-BATCH-000796,Snapper,True,21,7.4,5.83,4.57,7.4,6.41,,8.95,4.16,202.49,15,8.95,MEDIUM
SYNTH-BATCH-000796,Snapper,True,19,6.5,4.67,4.14,7.14,5.25,70.11,17.89,5.41,211.42,12,17.89,MEDIUM
SYNTH-BATCH-000796,Snapper,True,23,8.71,7.08,6.09,8.71,4.91,72.1,26.84,8.46,507.6,23,26.84,MEDIUM
SYNTH-BATCH-000796,Snapper,False,0,,,,,6.84,74.72,35.78,12.5,0.0,0,35.78,LOW
SYNTH-BATCH-000797,Tilapia,True,30,3.71,3.55,1.49,5.64,2.37,94.13,22.12,9.04,215.42,13,22.12,MEDIUM
SYNTH-BATCH-000797,Tilapia,True,30,2.92,2.6,0.86,6.55,3.76,88.13,44.24,8.98,191.76,10,44.24,MEDIUM
SYNTH-BATCH-000797,Tilapia,True,61,2.7,3.86,2.22,5.21,5.04,90.94,66.36,32.15,772.68,25,66.36,MEDIUM
SYNTH-BATCH-000797,Tilapia,True,22,3.36,3.81,1.16,4.92,4.76,89.4,88.48,14.38,319.8,8,88.48,MEDIUM
SYNTH-BATCH-000798,Tilapia,True,34,3.84,2.54,0.08,4.13,1.56,65.74,18.8,10.11,93.82,5,18.8,LOW
SYNTH-BATCH-000798,Tilapia,True,19,4.91,5.14,3.24,8.93,1.53,62.74,37.61,6.37,325.28,16,37.61,HIGH
SYNTH-BATCH-000798,Tilapia,True,14,4.73,3.96,2.45,5.11,4.84,,56.41,7.05,170.73,5,56.41,MEDIUM
SYNTH-BATCH-000798,Tilapia,True,41,3.22,3.22,0.52,7.27,4.39,65.88,75.21,18.66,547.28,18,75.21,MEDIUM
SYNTH-BATCH-000799,Tuna,True,55,6.83,6.08,5.54,6.83,6.17,68.8,21.74,10.04,479.42,45,21.74,MEDIUM
SYNTH-BATCH-000799,Tuna,True,21,8.16,6.99,6.61,9.84,6.58,72.88,43.48,5.67,340.2,20,43.48,MEDIUM
SYNTH-BATCH-000799,Tuna,True,138,7.25,6.14,5.41,7.25,8.06,70.7,65.22,26.44,1328.46,115,65.22,HIGH
SYNTH-BATCH-000799,Tuna,True,64,9.39,9.25,7.75,12.15,5.08,72.54,86.96,34.48,2068.8,63,86.96,HIGH
SYNTH-BATCH-000800,Sardine,True,6,7.52,7.69,7.37,10.99,6.97,95.61,4.74,2.04,122.16,6,4.74,HIGH
SYNTH-BATCH-000800,Sardine,True,17,9.08,8.16,6.98,9.08,7.77,88.51,9.47,3.88,232.58,17,9.47,MEDIUM
SYNTH-BATCH-000800,Sardine,True,17,7.15,6.94,4.71,8.8,7.68,89.59,14.21,7.56,453.6,17,14.21,HIGH
SYNTH-BATCH-000800,Sardine,True,20,7.74,7.71,6.28,9.05,8.01,96.62,18.95,7.66,459.52,18,18.95,HIGH
SYNTH-BATCH-000801,Tuna,True,9,6.01,5.12,3.42,8.16,6.2,64.65,21.59,3.59,169.5,9,21.59,MEDIUM
SYNTH-BATCH-000801,Tuna,True,8,7.06,6.42,4.56,9.1,7.85,68.21,43.18,5.21,312.6,8,43.18,MEDIUM
SYNTH-BATCH-000801,Tuna,True,44,6.97,7.05,6.74,10.34,5.71,68.46,64.78,13.89,833.28,44,64.78,HIGH
SYNTH-BATCH-000801,Tuna,True,50,8.1,7.66,5.44,8.51,4.8,71.68,86.37,10.42,625.2,50,86.37,HIGH
SYNTH-BATCH-000802,Other,True,64,5.31,7.41,4.96,9.49,10.54,84.91,38.43,21.09,1265.29,64,38.43,HIGH
SYNTH-BATCH-000802,Other,True,116,8.04,7.56,4.8,9.52,8.57,82.06,76.85,42.06,2523.6,116,76.85,HIGH
SYNTH-BATCH-000802,Other,True,193,7.53,7.19,6.94,8.53,9.53,77.56,115.28,32.43,1945.52,192,115.28,HIGH
SYNTH-BATCH-000802,Other,True,220,6.6,6.8,4.79,9.82,11.21,76.69,153.71,40.43,2425.71,219,153.71,HIGH
SYNTH-BATCH-000803,Mackerel,True,7,3.08,4.31,2.4,7.09,5.71,85.56,10.06,4.28,155.51,4,10.06,MEDIUM
SYNTH-BATCH-000803,Mackerel,True,41,2.39,3.07,1.24,4.2,4.46,77.48,20.13,9.93,133.79,10,20.13,LOW
SYNTH-BATCH-000803,Mackerel,True,49,5.37,4.4,1.95,7.24,6.06,80.47,30.19,11.05,416.03,30,30.19,MEDIUM
SYNTH-BATCH-000803,Mackerel,True,25,2.44,3.16,1.43,7.23,3.01,84.03,40.26,8.01,229.16,12,40.26,MEDIUM
SYNTH-BATCH-000804,Tilapia,True,3,3.08,1.66,0.29,5.36,2.81,91.19,4.95,2.11,18.76,0,4.95,LOW
SYNTH-BATCH-000804,Tilapia,True,13,3.21,2.65,0.06,3.21,1.29,96.58,9.9,5.17,29.52,1,9.9,LOW
SYNTH-BATCH-000804,Tilapia,True,38,0.08,1.07,-0.77,2.47,3.4,95.61,14.85,7.85,0.0,0,14.85,LOW
SYNTH-BATCH-000804,Tilapia,True,40,2.11,1.57,-0.59,2.11,1.65,95.26,19.8,10.09,0.0,1,19.8,LOW
SYNTH-BATCH-000805,Snapper,True,19,3.65,3.88,2.24,7.99,6.19,73.78,21.07,6.83,256.36,12,21.07,MEDIUM
SYNTH-BATCH-000805,Snapper,False,0,,,,,2.8,74.69,42.13,19.28,0.0,0,42.13,LOW
SYNTH-BATCH-000805,Snapper,True,188,1.82,3.05,1.77,4.6,0.92,77.48,63.2,32.87,500.63,46,63.2,LOW
SYNTH-BATCH-000805,Snapper,True,135,3.03,2.75,1.37,4.57,4.57,80.38,84.26,33.52,435.08,27,84.26,LOW
SYNTH-BATCH-000806,Snapper,True,4,8.01,8.4,7.65,9.1,,70.9,7.24,1.6,95.91,4,7.24,MEDIUM
SYNTH-BATCH-000806,Snapper,True,12,6.76,6.63,5.36,10.29,9.1,68.38,14.48,3.19,191.24,12,14.48,MEDIUM
SYNTH-BATCH-000806,Snapper,True,5,7.39,8.84,7.39,12.95,9.07,72.61,21.72,2.84,170.4,3,21.72,HIGH
SYNTH-BATCH-000806,Snapper,True,36,9.05,9.45,8.55,10.88,9.53,69.19,28.97,6.2,371.74,36,28.97,HIGH
SYNTH-BATCH-000807,Other,True,5,3.47,2.48,1.14,4.88,-4.03,87.59,5.8,0.91,11.31,0,5.8,LOW
